date,state,sales,category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,is_holiday
2020-01-03,West Virginia,41365081.5,Beverages,40566419.6,38046657.71428572,38931368.25238095,39131396.47959184,1501236.4457185946,4,1,0
2020-01-11,West Virginia,40916620.5,Beverages,40972678.125,41309023.875,38996020.21428572,41084793.375,121098.31059752895,5,1,0
2020-01-19,West Virginia,37593550.300000004,Beverages,38008934.075,40501236.725,39529984.2,38839701.625,897331.5120335098,6,1,0
2020-01-26,West Virginia,37000482.7,Beverages,37085206.64285715,37593550.300000004,38046657.71428572,37254654.528571434,183024.63486735238,6,1,1
2020-02-02,West Virginia,37965136.9,Beverages,37827329.157142855,37000482.7,41365081.5,37551713.67142857,297698.7492296499,6,2,0
2020-02-08,West Virginia,46797382.0,Beverages,45325341.15,37827329.157142855,41028735.75,42381259.449999996,3179971.6821046383,5,2,0
2020-02-16,West Virginia,37831285.0,Beverages,38952047.125,45676619.875,38424317.85,41193571.375,2421122.905573855,6,2,0
2020-02-23,West Virginia,37679972.2,Beverages,37701588.31428572,37831285.0,37169930.58571429,37744820.54285715,46696.1438621308,6,2,0
2020-03-05,West Virginia,45386372.2,Beverages,44685790.38181818,40482299.47272728,40909218.6,43284626.74545455,1513429.7005518242,3,3,0
2020-03-15,West Virginia,46329093.2,Beverages,46234821.1,45669188.5,40072809.25,46046276.9,203651.01173154905,6,3,0
2020-03-22,West Virginia,45742605.0,Beverages,45826389.02857143,46329093.2,37723204.42857143,45993957.08571429,180994.1879465644,6,3,0
2020-03-29,West Virginia,39704239.6,Beverages,40566863.22857143,45742605.0,41182881.2909091,42292110.485714294,1863480.0190303184,6,3,0
2020-04-10,West Virginia,45261604.4,Beverages,44798490.666666664,42019808.266666666,45952004.800000004,43872263.199999996,1000440.0065349073,4,4,1
2020-04-19,West Virginia,42088578.6,Beverages,42441137.02222222,44556487.55555555,45910173.05714286,43146253.86666667,761613.2384872328,6,4,0
2020-04-26,West Virginia,41845670.5,Beverages,41880371.657142855,42088578.6,41429486.85714286,41949773.97142857,74963.06712461238,6,4,0
2020-05-01,West Virginia,39515529.5,Beverages,39981557.7,41915072.81428572,41093580.8,40851995.95102041,916015.4639356497,4,5,0
2020-05-04,West Virginia,42406843.6,Beverages,41443072.233333334,41379642.3,42482922.0,40741071.98571428,960108.0438843291,0,5,0
2020-05-07,West Virginia,51979692.2,Beverages,48788742.66666667,39981557.7,43872263.2,44315853.45714285,4655533.767430843,3,5,1
2020-05-17,West Virginia,45314230.4,Beverages,45980776.58,49980053.660000004,42793695.44444445,47313868.94,1439904.3186980064,6,5,0
2020-05-24,West Virginia,47497210.300000004,Beverages,47185356.028571434,45314230.4,41915072.81428572,46561647.485714294,673682.2229396467,6,5,0
2020-05-31,West Virginia,47049172.6,Beverages,47113177.98571429,47497210.300000004,39515529.5,47241188.75714286,138267.43603760764,6,5,0
2020-06-09,West Virginia,47293906.599999994,Beverages,47266713.93333333,47103557.93333333,49980053.660000004,47212328.6,58742.87385258021,1,6,0
2020-06-12,West Virginia,40731935.3,Beverages,42919259.06666666,47185135.93333333,47980415.12,45395749.657142855,2638520.651198816,4,6,0
2020-06-14,West Virginia,48300537.3,Beverages,44516236.3,47239521.266666666,46647322.76,45162167.33333333,2704955.4721723944,6,6,0
2020-06-21,West Virginia,45134452.0,Beverages,45586749.9,48300537.3,46873501.75714286,46491345.699999996,977075.1361113683,6,6,0
2020-06-28,West Virginia,46802342.099999994,Beverages,46564072.08571428,45134452.0,47177183.37142857,46087532.057142854,514722.05959702446,6,6,0
2020-07-06,West Virginia,49346855.6,Beverages,49028791.4125,47120406.287499994,47212328.599999994,48392663.03750001,687097.1748788499,0,7,0
2020-07-19,West Virginia,48445591.4,Beverages,48514919.41538461,48930887.50769231,46039047.8,48653575.44615384,149765.6302797625,6,7,0
2020-07-26,West Virginia,46086420.4,Beverages,46423444.828571424,48445591.4,46325802.07142857,47097493.68571428,728055.9768666296,6,7,0
2020-08-03,West Virginia,42542347.5,Beverages,42985356.6125,45643411.2875,48710727.225,43871374.8375,957009.0617146731,0,8,0
2020-08-11,West Virginia,43413284.9,Beverages,43304417.725,42651214.675,48930887.50769231,43086683.375,235179.97724742768,1,8,0
2020-08-16,West Virginia,47556678.5,Beverages,46727999.78,43195550.55,48584247.43076923,45173472.56071428,1637731.714354852,6,8,0
2020-08-23,West Virginia,45580541.699999996,Beverages,45862846.95714285,47556678.5,46760469.25714286,46427457.47142857,609849.0564466532,6,8,0
2020-08-30,West Virginia,45367765.300000004,Beverages,45398161.92857143,45580541.699999996,43871374.8375,45458955.18571429,65664.22262491482,6,8,1
2020-09-02,West Virginia,40027527.3,Beverages,41807606.63333333,45489351.81428571,42542347.5,43868037.26734694,2184422.1290906994,2,9,0
2020-09-08,West Virginia,48388939.8,Beverages,46995371.05,41807606.63333333,43195550.55,44208233.55,3010452.5713847675,1,9,0
2020-09-13,West Virginia,47551030.199999996,Beverages,47718612.12,45601802.3,45899321.06,47830754.43571428,466483.48483715026,6,9,0
2020-09-20,West Virginia,43912689.699999996,Beverages,44432452.62857142,47551030.199999996,46145152.21428571,45471978.48571428,1122816.2549054574,6,9,0
2020-09-27,West Virginia,43194334.0,Beverages,43296956.24285714,43912689.699999996,45428558.55714286,43502200.72857142,221689.38194850992,6,9,0
2020-10-05,West Virginia,46665320.8,Beverages,46231447.449999996,43628207.35,44208233.55,45363700.75,937273.5590998047,0,10,0
2020-10-18,West Virginia,41723664.9,Beverages,42103792.276923075,44384556.538461536,44952215.557142854,42864047.03076923,821168.9874013847,6,10,0
2020-10-25,West Virginia,41389497.3,Beverages,41437235.52857143,41723664.9,43399578.48571429,41532711.98571428,103126.36025678841,6,10,1
2020-11-10,West Virginia,44576952.3,Beverages,44377736.3625,43182440.7375,44384556.538461536,43979304.4875,430355.61130913696,1,11,0
2020-11-15,West Virginia,42156657.1,Beverages,42640716.14,44178520.425,42483919.65384615,43511223.508928575,910719.9970570978,6,11,0
2020-11-22,West Virginia,41861133.6,Beverages,41903351.24285714,42156657.1,41484973.75714286,41987786.52857143,91200.53208440755,6,11,0
2020-11-29,West Virginia,40189418.5,Beverages,40428234.942857146,41861133.6,42385576.9875,40905867.82857143,515902.48022431904,6,11,0
2020-12-01,West Virginia,40469846.5,Beverages,40329632.5,41383500.71428572,42784008.8625,40590676.5612245,337204.7865575779,1,12,0
2020-12-04,West Virginia,44622625.5,Beverages,43238365.833333336,40667051.385714285,43381656.675,41590318.56326531,1738690.8573887148,4,12,0
2020-12-07,West Virginia,48877613.9,Beverages,47459284.43333333,40329632.5,43979304.4875,44651828.18571429,3027201.5854272507,0,12,0
2020-12-13,West Virginia,41513426.9,Beverages,42740791.4,47459284.43333333,43124775.18,45195520.4,2651410.3556436463,6,12,0
2020-12-20,West Virginia,40782924.4,Beverages,40887281.9,41513426.9,41945568.885714285,41095996.9,225437.96581108088,6,12,0
2020-12-27,West Virginia,39476417.3,Beverages,39663061.17142857,40782924.4,40667051.385714285,40036348.91428571,403196.8445583531,6,12,0
2021-01-08,West Virginia,50588393.099999994,Beverages,49662395.11666666,44106407.21666666,46422884.9,47810399.14999999,2000384.2724105546,4,1,0
2021-01-17,West Virginia,41657172.699999996,Beverages,42649530.52222222,48603677.45555555,40991639.4,44634246.166666664,2143737.908619594,6,1,0
2021-01-24,West Virginia,38830024.9,Beverages,39233903.157142855,41657172.699999996,39849705.04285714,40041659.67142857,872476.7527558566,6,1,0
2021-01-31,West Virginia,39954308.900000006,Beverages,39793696.900000006,38830024.9,44106407.21666666,39472472.9,346961.5750174352,6,1,0
2021-02-05,West Virginia,47731132.5,Beverages,46175767.78,39633084.900000006,48736397.133333325,43264288.72857143,3065610.288013134,4,2,0
2021-02-14,West Virginia,40975558.300000004,Beverages,41726177.65555556,46229893.78888889,43641888.34444444,43227416.366666675,1621523.1355204494,6,2,0
2021-02-21,West Virginia,39287973.199999996,Beverages,39529056.78571428,40975558.300000004,39637781.41428571,40011223.95714285,520800.06855206296,6,2,0
2021-02-28,West Virginia,41951629.1,Beverages,41571106.82857143,39287973.199999996,39633084.900000006,40810062.28571428,822022.0570324883,6,2,0
2021-03-01,West Virginia,40991524.599999994,Beverages,41951629.1,39668495.471428566,39793696.900000006,40999066.44693877,649874.0060957756,0,3,0
2021-03-10,West Virginia,67883113.19999999,Beverages,64895158.9111111,46967433.17777777,45479274.43333334,58919250.33333332,6454718.988328188,2,3,0
2021-03-14,West Virginia,49643332.1,Beverages,54203277.375,58919250.33333333,42476797.01111111,60088353.82619047,6365590.645849406,6,3,0
2021-03-21,West Virginia,49317076.9,Beverages,49363684.78571428,49643332.1,39770140.37142857,49456900.557142854,100684.54060472097,6,3,0
2021-03-28,West Virginia,43325117.5,Beverages,44181111.7,49317076.9,41190584.557142854,45893100.1,1849158.8165136531,6,3,0
2021-04-04,West Virginia,45228377.5,Beverages,44956483.21428572,43325117.5,52943341.75555555,44412694.64285714,587358.7876975491,6,4,0
2021-04-07,West Virginia,53976212.9,Beverages,51060267.766666666,44140800.35714286,61907204.622222215,47494706.797959186,3744318.7167913513,2,4,0
2021-04-18,West Virginia,44790016.6,Beverages,45625125.35454546,50635777.88181818,49410292.67142857,47295342.86363637,1804041.097726457,6,4,0
2021-04-25,West Virginia,45503831.7,Beverages,45401858.114285715,44790016.6,45037105.9,45197910.942857146,220288.12236698213,6,4,1
2021-05-09,West Virginia,49298765.199999996,Beverages,49027698.52142857,47401298.45,52305995.39090909,48485565.16428571,585570.9519332891,6,5,0
2021-05-12,West Virginia,64272870.800000004,Beverages,59281502.266666666,48214498.48571429,49800669.127272725,53344738.218367346,6261416.693521382,2,5,0
2021-05-16,West Virginia,48565501.6,Beverages,52492343.900000006,49298765.199999996,46460234.10909091,56523938.14285714,5273357.743969243,6,5,0
2021-05-23,West Virginia,50637719.199999996,Beverages,50341688.11428571,48565501.6,45299884.528571434,49749625.942857146,639500.2350608577,6,5,0
2021-05-30,West Virginia,51141617.2,Beverages,51069631.77142857,50637719.199999996,46859165.092857145,50925660.91428572,155506.29887829552,6,5,0
2021-06-06,West Virginia,52005187.400000006,Beverages,51881820.22857144,51141617.2,48756631.84285714,51635085.88571429,266503.5495746627,6,6,0
2021-06-13,West Virginia,52441621.4,Beverages,52379273.68571428,52005187.400000006,56419186.2,52254578.25714286,134686.4564740055,6,6,0
2021-06-20,West Virginia,49020131.8,Beverages,49508916.02857143,52441621.4,50045657.02857143,50486484.48571428,1055894.614280927,6,6,0
2021-06-27,West Virginia,48647522.6,Beverages,48700752.48571429,49020131.8,50997646.342857145,48807212.25714285,114989.69557435061,6,6,0
2021-07-02,West Virginia,42616214.1,Beverages,43822475.800000004,48753982.37142857,51511718.71428572,46070280.36938776,2364187.376342985,4,7,0
2021-07-03,West Virginia,45879561.800000004,Beverages,42616214.1,48700752.48571429,51635085.88571429,45667253.12857143,2062210.1825798147,5,7,0
2021-07-11,West Virginia,67251490.00000001,Beverages,64579998.97500001,48551052.825,52316925.97142857,59237016.925000004,5771080.2037161905,6,7,0
2021-07-18,West Virginia,51619194.9,Beverages,53852379.91428572,67251490.00000001,49997700.25714286,58318749.94285715,4824231.003051903,6,7,0
2021-07-25,West Virginia,50587312.599999994,Beverages,50734724.35714285,51619194.9,48753982.37142857,51029547.871428564,318445.7913132661,6,7,0
2021-08-08,West Virginia,51784540.2,Beverages,51699023.942857146,51185926.4,61908507.95000001,51527991.428571425,184736.2293471049,6,8,0
2021-08-15,West Virginia,51606383.0,Beverages,51631834.02857143,51784540.2,56085564.92857143,51682736.08571429,54980.505559695805,6,8,1
2021-08-22,West Virginia,48217705.3,Beverages,48701802.114285715,51606383.0,50882136.11428571,49669995.74285714,1045768.6421037801,6,8,0
2021-08-29,West Virginia,49288111.699999996,Beverages,49135196.49999999,48217705.3,51014893.885714285,48829366.1,330334.586682222,6,8,0
2021-09-05,West Virginia,49087004.800000004,Beverages,49115734.35714286,49288111.699999996,51613507.68571429,49173193.471428566,62062.93674324439,6,9,0
2021-09-19,West Virginia,48024039.7,Beverages,48099965.778571434,48555522.25,49185898.928571425,48251817.9357143,164019.07582404386,6,9,0
2021-09-26,West Virginia,45557692.9,Beverages,45910028.157142855,48024039.7,48982281.3,46614698.67142857,761131.1468169758,6,9,0
2021-10-01,West Virginia,43127643.0,Beverages,43613652.98,46262363.41428571,49201923.02857143,44566576.5510204,1019744.4409595019,4,10,0
2021-10-10,West Virginia,70399280.4,Beverages,67369098.46666667,49188006.86666667,48707374.40714286,61308734.60000001,6545941.1263110805,6,10,0
2021-10-17,West Virginia,66043677.9,Beverages,66665906.828571424,70399280.4,48175891.85714286,67910364.68571427,1344168.1137057007,6,10,0
2021-10-24,West Virginia,63842048.699999996,Beverages,64156567.157142855,66043677.9,46262363.41428571,64785604.071428575,679437.5218673282,6,10,0
2021-10-31,West Virginia,63324231.099999994,Beverages,63398205.04285714,63842048.699999996,43127643.0,63546152.92857142,159801.98069308125,6,10,0
2021-11-04,West Virginia,48967241.5,Beverages,52556488.9,63546152.928571425,55248370.733333334,58228437.93265306,5841496.835039305,3,11,1
2021-11-07,West Virginia,51681308.6,Beverages,50776619.56666667,63324231.099999994,64338916.53333334,52819187.01428572,3828703.834654284,6,11,0
2021-11-14,West Virginia,66612659.9,Beverages,64479609.71428572,51681308.6,67288135.75714286,60213509.34285714,4607915.050101534,6,11,0
2021-11-21,West Virginia,65121440.4,Beverages,65334471.75714286,66612659.9,64471085.61428571,65760534.47142857,460200.3287560257,6,11,0
2021-11-28,West Virginia,60973906.49999999,Beverages,61566411.34285714,65121440.4,63472178.98571428,62751421.02857142,1279956.7497021516,6,11,0
2021-12-09,West Virginia,49584876.7,Beverages,50620243.04545455,56832441.11818182,55947408.97142857,52690975.736363634,2236646.937582808,3,12,0
2021-12-12,West Virginia,65040773.900000006,Beverages,59888808.16666667,53726342.08181818,62346559.52857143,54888304.19610389,5623194.213394917,6,12,0
2021-12-19,West Virginia,65395193.8,Beverages,65344562.385714285,65040773.900000006,65547503.114285715,65243299.55714286,109376.3557182532,6,12,0
2021-12-26,West Virginia,62894154.0,Beverages,63251445.4,65395193.8,62158916.18571428,63966028.199999996,771837.6390559283,6,12,0
2022-01-05,West Virginia,72863254.0,Beverages,71866344.0,65884884.0,52690975.736363634,69872524.0,2153571.736549444,2,1,0
2022-01-16,West Virginia,65977530.0,Beverages,66603504.90909091,70359354.36363636,65293930.97142857,67855454.72727272,1352260.3565085195,6,1,0
2022-01-23,West Virginia,59321561.7,Beverages,60272414.31428572,65977530.0,63608736.8,62174119.54285715,2054076.411862653,6,1,0
2022-01-30,West Virginia,60682205.8,Beverages,60487828.07142857,59321561.7,67878704.0,60099072.614285715,419903.8854710065,6,1,0
2022-02-01,West Virginia,62574613.1,Beverages,61628409.45,59710317.157142855,69872524.0,60810039.18061225,957043.9005000296,1,2,0
2022-02-10,West Virginia,71932124.8,Beverages,70892401.27777778,64654060.14444444,69107404.54545455,68812954.23333333,2246059.5151853105,3,2,0
2022-02-13,West Virginia,65081500.8,Beverages,67365042.13333333,67773230.71111111,67229479.81818181,69083612.06666666,2285462.418129937,6,2,0
2022-02-20,West Virginia,61789070.800000004,Beverages,62259417.942857146,65081500.8,61223266.92857143,63200112.22857143,1016065.9570306217,6,2,0
2022-02-27,West Virginia,66154613.1,Beverages,65530964.2,61789070.800000004,60293450.342857145,64283666.4,1347235.6025817932,6,2,0
2022-03-04,West Virginia,69274026.0,Beverages,68650143.42,64907315.300000004,63614336.62222222,67402411.64285715,1347686.324475706,4,3,0
2022-03-07,West Virginia,78622910.5,Beverages,75506615.66666667,66778495.68,66733507.188888885,71410379.36,4271207.51300541,0,3,0
2022-03-13,West Virginia,69900351.90000002,Beverages,71354111.66666669,75506615.66666667,69648583.46666667,74261631.20000002,3140480.0285142744,6,3,0
2022-03-20,West Virginia,67501869.8,Beverages,67844510.1,69900351.90000002,62729765.08571429,68529790.70000002,740187.645706687,6,3,0
2022-03-27,West Virginia,67529121.80000001,Beverages,67525228.65714286,67501869.8,64907315.300000004,67517442.37142858,8410.149661761452,6,3,0
2022-04-09,West Virginia,77349827.89999998,Beverages,76594388.96923074,72061755.38461538,74261631.20000002,75083511.10769229,1631934.6079314344,5,4,0
2022-04-12,West Virginia,67049392.199999996,Beverages,70482870.76666665,74328072.17692307,69900351.90000002,73759327.18791208,3714624.59067283,1,4,0
2022-04-17,West Virginia,72078836.4,Beverages,71072947.56,73916349.33333331,68187150.4,69695365.22380951,1752628.6012092086,6,4,0
2022-04-24,West Virginia,68168617.60000001,Beverages,68727220.2857143,72078836.4,67521335.51428573,69844425.65714286,1206719.7198483637,6,4,0
2022-05-06,West Virginia,75400185.39999999,Beverages,74797554.75,71181770.85,75083511.10769229,73592293.45,1301830.9931862075,4,5,0
2022-05-15,West Virginia,73227904.2,Beverages,73469268.77777778,74917456.24444444,70067058.72,73951997.93333332,521407.08078245056,6,5,0
2022-05-22,West Virginia,75824753.69999999,Beverages,75453775.19999999,73227904.2,69285822.97142857,74711818.19999999,801405.15439222,6,5,0
2022-05-29,West Virginia,72996965.7,Beverages,73400935.41428572,75824753.69999999,71181770.85,74208874.84285714,872674.3227629388,6,5,0
2022-06-02,West Virginia,65299885.0,Beverages,67224155.175,74208874.84285714,73592293.44999999,70421138.18469389,3302933.4719776325,3,6,0
2022-06-03,West Virginia,69455420.10000001,Beverages,65299885.0,73804905.12857142,74194924.1,69799783.18061225,2950603.7665424678,4,6,0
2022-06-11,West Virginia,70416470.0,Beverages,70296338.7625,69575551.3375,73951997.93333334,70056076.28750001,259513.13333307448,5,6,0
2022-06-19,West Virginia,73102633.9,Beverages,72766863.41250001,70752240.4875,75082796.69999999,72095322.4375,725347.1545528106,6,6,0
2022-06-26,West Virginia,72747321.19999999,Beverages,72798080.15714285,73102633.9,73804905.12857142,72899598.07142857,109651.87977167987,6,6,0
2022-07-08,West Virginia,78282945.3,Beverages,77821643.29166666,75053831.24166666,70056076.28750001,76899039.27499999,996526.2332185485,4,7,0
2022-07-17,West Virginia,75992653.2,Beverages,76247130.10000001,77773991.5,72431092.92500001,76756083.9,549732.9342070947,6,7,0
2022-07-24,West Virginia,73511309.5,Beverages,73865787.17142858,75992653.2,72848839.11428571,74574742.51428571,765759.2906319689,6,7,0
2022-07-31,West Virginia,74698082.1,Beverages,74528543.15714285,73511309.5,75053831.24166666,74189465.27142857,366245.9756409938,6,7,0
2022-08-05,West Virginia,74749668.89999999,Beverages,74739351.53999999,74359004.21428572,77360341.28333333,74695970.87959184,75902.2263774414,4,8,0
2022-08-14,West Virginia,77673202.80000001,Beverages,77348365.7,75399343.1,76501607.0,76698691.5,701728.3381041201,6,8,0
2022-08-21,West Virginia,73275468.69999999,Beverages,73903716.42857142,77673202.80000001,74220264.84285714,75160211.88571428,1357170.2077434608,6,8,0
2022-08-28,West Virginia,76344247.7,Beverages,75905850.7,73275468.69999999,74359004.21428572,75029056.7,947045.759984379,6,8,0
2022-09-01,West Virginia,65536847.2,Beverages,68238697.325,75029056.7,74718716.82,72296577.37857144,4188781.3933984214,3,9,0
2022-09-10,West Virginia,74190181.9,Beverages,73228700.26666667,67459810.46666667,76698691.5,71305737.0,2077037.7173042945,5,9,0
2022-09-18,West Virginia,74104003.80000001,Beverages,74114776.06250001,74179409.6375,74531964.15714285,74136320.5875,23270.746579489358,6,9,0
2022-09-25,West Virginia,70874506.29999998,Beverages,71335863.08571427,74104003.80000001,75467453.7,72258576.65714285,996644.5658868054,6,9,0
2022-10-04,West Virginia,74097573.2,Beverages,73739454.65555556,71590743.38888888,68421292.10000001,73023217.56666666,773624.4752763237,1,10,0
2022-10-07,West Virginia,76261142.2,Beverages,75539952.53333333,72665099.02222222,71305737.0,74408777.01904762,1183156.3197363606,4,10,0
2022-10-16,West Virginia,70746845.19999999,Beverages,71359544.86666666,75035742.86666666,74125548.32500002,72584944.2,1323582.5552212505,6,10,0
2022-10-23,West Virginia,67673966.5,Beverages,68112949.17142858,70746845.19999999,71797219.87142856,68990914.51428571,948310.9548731343,6,10,0
2022-10-30,West Virginia,67504383.39999999,Beverages,67528609.55714285,67673966.5,72665099.02222222,67577061.87142856,52334.48083709412,6,10,0
2022-11-09,West Virginia,76050201.0,Beverages,75195619.24,70068128.67999999,74423043.2,73486455.72,1846107.5973820542,2,11,0
2022-11-12,West Virginia,70499335.3,Beverages,72349623.86666666,72631873.96,72584944.19999999,73731740.72,1849661.3299414103,5,11,0
2022-11-13,West Virginia,70382174.7,Beverages,70499335.3,73486455.72,71972244.53333333,73288272.00285713,2247600.886961022,6,11,0
2022-11-20,West Virginia,67479594.6,Beverages,67894248.89999999,70382174.7,68551931.84285714,68723557.49999999,895755.6659253862,6,11,0
2022-11-27,West Virginia,66490665.199999996,Beverages,66631940.828571424,67479594.6,67552835.7142857,66914492.08571428,305190.238589332,6,11,0
2022-12-06,West Virginia,74937530.2,Beverages,73998989.64444445,68367746.31111111,73486455.72,72121908.53333333,2027479.3251642392,1,12,0
2022-12-18,West Virginia,69850626.1,Beverages,70274534.77499999,72817986.825,68308903.2,71122352.125,915747.4008252838,6,12,0
2022-12-25,West Virginia,70641050.0,Beverages,70528132.3,69850626.1,66773216.45714285,70302296.89999999,243930.1113148421,6,12,1
2023-01-01,West Virginia,65687268.1,Beverages,66394951.22857143,70641050.0,71183367.97777778,67810317.48571429,1528770.2843025953,6,1,0
2023-01-15,West Virginia,69952895.9,Beverages,69648208.2,67820082.0,70698443.44999999,69038832.8,658200.6592297953,6,1,0
2023-01-22,West Virginia,63364499.0,Beverages,64305698.557142854,69952895.9,70415214.6,66188097.67142857,2033223.4250994853,6,1,0
2023-01-29,West Virginia,65045342.599999994,Beverages,64805222.08571428,63364499.0,67102634.35714286,64324981.057142854,518719.5964845094,6,1,0
2023-02-04,West Virginia,71158237.5,Beverages,70139421.68333334,64805222.08571428,66906018.900000006,68101790.05,2200893.709084044,5,2,0
2023-02-19,West Virginia,69092458.1,Beverages,69230176.72666666,70056488.48666666,65246898.114285715,69505613.97999999,297506.2362520956,6,2,0
2023-02-26,West Virginia,69679103.8,Beverages,69595297.27142857,69092458.1,64565101.57142857,69427684.21428572,181042.79349566897,6,2,0
2023-03-19,West Virginia,75107017.80000001,Beverages,74848545.70476192,73297713.13333334,69367895.35333332,74331601.51428573,558363.5423336835,6,3,0
2023-03-26,West Virginia,69340958.3,Beverages,70164681.08571428,75107017.80000001,69511490.74285714,71812126.65714286,1779444.5938605918,6,3,0
2023-04-16,West Virginia,76094026.3,Beverages,75772451.63333333,73843003.63333333,74590073.60952382,75129302.3,694680.6766113079,6,4,0
2023-04-23,West Virginia,74040229.2,Beverages,74333628.78571428,76094026.3,70988403.87142858,74920427.95714286,633815.5453413972,6,4,0
2023-04-30,West Virginia,75759703.0,Beverages,75514063.88571429,74040229.2,70948831.63333333,75022785.65714286,530641.1350199328,6,4,0
2023-05-02,West Virginia,69293479.9,Beverages,72526591.45,74531507.42857143,71591980.96666667,74023170.74387756,2344013.608173982,1,5,0
2023-05-03,West Virginia,75067824.7,Beverages,69293479.9,74777146.54285714,71913555.63333333,74064696.19489796,2362101.8399173995,2,5,0
2023-07-05,West Virginia,79297110.29999998,Beverages,79229978.78253967,78827189.67777777,77283164.77619047,79095715.74761903,145020.6524298011,2,7,0
2023-08-01,West Virginia,69959952.5,Beverages,70305773.15925926,72380697.11481482,79095715.74761903,70997414.47777778,747058.0069350601,1,8,0
2023-09-04,West Virginia,78461253.99999999,Beverages,78211215.72058822,76710986.04411763,70960105.61764705,77711139.1617647,540144.4178430818,0,9,0
2023-12-02,West Virginia,71515362.6,Beverages,71593406.3235955,72061668.66516854,73856674.30786516,71749493.77078651,168593.7119096494,5,12,0
2023-12-03,West Virginia,78255741.0,Beverages,71515362.6,71983624.94157302,73778630.58426966,72645510.35056178,2477467.0755316615,6,12,0
2019-03-11,Wisconsin,84430399.9,Beverages,84428003.61724138,84413625.92068966,84358511.41724138,84423211.05172415,5176.562398658733,0,3,0
2019-06-10,Wisconsin,86707756.5,Beverages,86682730.6032967,86532575.22307692,85956979.59890111,86632678.8098901,54062.11575843732,0,6,0
2019-08-12,Wisconsin,85157243.8,Beverages,85181855.1126984,85329522.98888889,85895583.18095239,85231077.73809525,53166.511946930004,0,8,1
2019-10-11,Wisconsin,84657735.0,Beverages,84666060.14666666,84716011.02666667,84907489.4,84682710.44000001,17984.37226875678,4,10,0
2019-10-13,Wisconsin,87339997.0,Beverages,85998866.0,84699360.73333333,84890839.10666667,85244398.4952381,1047697.6855069506,6,10,0
2019-10-20,Wisconsin,86378291.5,Beverages,86515678.0,87339997.0,84832563.08,86790451.0,296788.76065374684,6,10,0
2019-10-27,Wisconsin,84847392.39999999,Beverages,85066092.27142857,86378291.5,84774287.05333333,85503492.01428571,472445.71916771104,6,10,1
2019-11-17,Wisconsin,86704220.4,Beverages,86615800.01904762,86085277.73333333,86653064.5,86438959.25714287,191009.85380220698,6,11,0
2019-11-24,Wisconsin,88143657.10000001,Beverages,87938023.2857143,86704220.4,85284792.14285713,87526755.65714286,444219.80973689014,6,11,0
2019-12-15,Wisconsin,87736174.8,Beverages,87755578.71904762,87872002.23333333,86527379.63809524,87794386.55714285,41917.25596170424,6,12,0
2019-12-22,Wisconsin,94516988.0,Beverages,93548300.4,87736174.8,87732389.47142857,91610925.2,2092604.384454626,6,12,0
2019-12-29,Wisconsin,86541497.0,Beverages,87680852.85714287,94516988.0,88046637.5047619,89959564.57142857,2461289.9577851677,6,12,0
2020-01-03,Wisconsin,87040925.9,Beverages,86941040.12,88820208.71428572,87949617.90952381,86918303.07959184,377049.13813822006,4,1,0
2020-01-11,Wisconsin,88525014.2,Beverages,88339503.16250001,87226436.9375,87794386.55714285,87968481.0875,400749.64357696014,5,1,0
2020-01-19,Wisconsin,82278527.2,Beverages,83059338.075,87744203.325,92579612.8,84620959.82500002,1686744.2717903063,6,1,0
2020-01-26,Wisconsin,83227978.60000001,Beverages,83092342.68571429,82278527.2,88820208.71428572,82821070.85714285,293007.06328909297,6,1,1
2020-02-02,Wisconsin,83991229.89999999,Beverages,83882194.0,83227978.60000001,87040925.9,83664122.2,235544.46490244777,6,2,0
2020-02-08,Wisconsin,103478200.3,Beverages,100230371.89999999,83882194.0,88153992.125,93734715.1,7016111.231108441,5,2,0
2020-02-16,Wisconsin,84046257.3,Beverages,86475250.175,101049207.425,83840148.95,91333235.92499998,5247224.327051873,6,2,0
2020-02-23,Wisconsin,85512527.6,Beverages,85303060.4142857,84046257.3,82956706.77142859,84884126.04285714,452500.8384793016,6,2,0
2020-03-05,Wisconsin,96537163.30000001,Beverages,95534923.6909091,89521486.03636363,90486886.69999999,93530444.47272728,2165085.0080642477,3,3,0
2020-03-15,Wisconsin,99213110.60000001,Beverages,98945515.87,97339947.49000001,88904243.05,98410326.41000001,578070.685798914,6,3,0
2020-03-22,Wisconsin,99225508.8,Beverages,99223737.62857142,99213110.60000001,85093593.22857143,99220195.28571428,3826.1679303296332,6,3,0
2020-03-29,Wisconsin,85948011.0,Beverages,87844796.4,99225508.8,90523725.64545456,91638367.2,4097524.779308726,6,3,0
2020-04-10,Wisconsin,90455369.0,Beverages,90079755.83333333,87826076.83333333,98142731.68,89328529.5,811417.1786917874,4,4,1
2020-04-19,Wisconsin,94645462.6,Beverages,94179896.64444444,91386500.91111112,99221966.45714286,93248764.73333333,1005737.4119880561,6,4,0
2020-04-26,Wisconsin,93598195.9,Beverages,93747805.42857143,94645462.6,89741581.8,94047024.48571429,323193.5202299792,6,4,0
2020-05-01,Wisconsin,83982215.3,Beverages,85905411.42,93897414.95714286,87074850.5,89498434.14693879,3781393.930970074,4,5,0
